Ph,N,P,K,Zinc,Sulfur,Soil_Type,Rainfall,Wind_Speed,Humidity_Winter,Humidity_Spring,Humidity_Summer,Humidity_Autumn,State,District,Altitude,Season,Market_Demand,Water_Availability,Crop
5.312317177736513,0.2174751222909806,5.672868784561398,521.8217580291825,2.100133605810764,22.127798863589398,red,2.327589222624889,5.489682491673148,8.940071983226987,9.469632331572434,12.249607654984164,11.061426603576772,Rajasthan,Udaipur,1132,Zaid,7.8,459.24452403802985,Teff
7.089525118313777,0.07164223937533,10.76810875750622,180.69752075504488,1.5267464897992025,6.0709380391171806,black,1.7356706199273273,5.799152057368644,8.51629672672268,9.3591767544988,12.190802606695986,10.963498600765917,Bihar,Gaya,143,Rabi,6.9,478.1769881725076,Teff
5.899480010114253,0.0975314439319397,0.6443436595543519,203.2275149202702,0.8391109832100037,7.82890516106235,brown,1.728471182532159,5.6097484531965645,8.489403342850622,9.3725009271453,12.167161183720104,10.899807506000863,Rajasthan,Jaipur,446,Zaid,5.0,222.2472278023172,Teff
5.186445434502879,0.1714724701022851,2.714834757157844,337.1349724802153,1.278184819307807,16.954065975736807,red,0.436895218533082,6.115238531177997,8.407987910129043,9.50740877648339,13.503335578680138,12.637113840046473,Bihar,Patna,302,Zaid,9.2,112.1518921147226,Maize
5.371953477445068,0.1697622683966727,2.2584706174152536,99.63245702683685,0.5550236237552252,12.5563677162061,reddish brown,2.2966781306731328,5.920474224166683,8.88533677565064,9.469139907161432,12.229800954583082,11.084102022525252,Uttar Pradesh,Varanasi,842,Zaid,8.5,110.98796059261976,Wheat
6.106099232804673,0.1595730089792492,24.098009851256727,378.6809064596538,1.7519309405850103,7.955346406769984,brown,0.8801525047538499,6.13208389088689,7.57350961004691,8.173824865154055,11.438128511906015,10.169832614250476,Gujarat,Surat,702,Kharif,5.4,238.0742131502257,Niger seed
5.604434102012479,0.2152888977587014,3.234417275304667,419.3730765005045,1.5775031299307656,8.856077537416477,brown,0.8928337792917969,6.15208222085493,8.321516312094602,9.29571556003653,12.829552349042292,11.413946417216785,Punjab,Patiala,246,Kharif,6.6,253.19730087028623,Teff
5.190741443368795,0.1975400933400228,3.0421824960196187,236.20943553264397,0.9544356963330352,7.82863139849639,black,0.8864190230354521,6.482074439854794,7.557524449064225,8.145896291686293,11.425293307078924,10.110477660740626,Tamil Nadu,Coimbatore,142,Kharif,9.6,52.04807062167463,Teff
5.877488523510861,0.2279382503582083,0.4042504759059091,298.2863723371498,1.1091350762853414,6.128010537737466,black,1.7169944968556052,5.450828761478213,8.478884533407888,9.30928913954383,12.168566646277997,10.966432159169075,Maharashtra,Nashik,821,Zaid,7.1,89.73433889193208,Pea
6.503766125522504,0.0709095212314101,6.218759387363795,322.2842122022118,0.9774092619990016,9.210961650215332,brown,0.842964190234377,5.895510004087518,8.368337636463666,9.3073269434024,12.851277351407145,11.44832941834744,West Bengal,Kolkata,253,Rabi,8.4,333.29737126510946,Teff
5.268317830915611,0.2251600279220922,17.6942333400413,874.5588818499605,2.0585368260204766,17.72476893643344,brown,1.739764956822322,5.203299899936727,8.478714523500006,9.302386317223482,12.2009743864689,10.965699084639311,Maharashtra,Nashik,238,Rabi,6.5,208.6487066627471,Bean
5.661120249133214,0.1609029613061568,3.3987772940366323,196.98783193763504,0.7356693732726769,8.939853850504832,brown,2.320997721718921,5.468863678742058,8.917630885752013,9.483847874528337,12.277041758399804,11.079312126006952,Bihar,Patna,110,Zaid,6.4,293.21035136374314,Barley
6.285948795493535,0.2787540663426937,3.464307497062116,764.6735696930155,3.2275137549300745,8.997745970037695,brown,0.4376961438415456,6.315831025265371,8.357415495523979,9.533651970293397,13.491659557909204,12.643083440352582,Tamil Nadu,Madurai,1115,Kharif,8.3,455.7750632683584,Maize
6.3730990439957536,0.1195030107494994,3.3113160309534013,181.4749783194911,1.4914905208082092,6.005386731359362,brown,1.729007899141192,5.950531593955303,7.92288146594628,8.421249277181609,11.416656642534376,10.181606147128898,Rajasthan,Udaipur,966,Kharif,8.6,134.4462578267878,Pea
5.792086285902664,0.1355249542936097,28.72426129226316,359.8946914239312,1.8235634120203588,5.011092431560116,black,1.7298177830571002,6.189724172347787,7.935174036272261,8.374113452152175,11.397495590241574,10.184349619656592,Punjab,Ludhiana,533,Zaid,6.2,398.05189419620143,Teff
5.108789856290831,0.1667870210715757,2.8067196511094115,265.4112051121293,1.2533517362385436,17.20938109786117,red,0.886489516374763,5.903627539003354,7.612060775349576,8.137482330497521,11.441319460810806,10.17858891019942,Madhya Pradesh,Bhopal,612,Zaid,7.7,497.2572467186551,Teff
5.791434550626351,0.1155133459528731,4.152300985213037,439.534019791956,1.4823246437457571,8.110854000301536,black,2.261109919351544,5.854621097588584,8.882016856593197,9.449349391582055,12.262298857091285,11.07392734050502,Rajasthan,Jaipur,120,Rabi,5.0,385.1133461426258,Teff
4.687875007110972,0.1649483573618591,2.867326997442959,236.45372394729048,1.1057523332953183,20.265119657677456,red,0.425552452626969,6.158329423257069,8.370739612786286,9.573526652436993,13.485164885504089,12.649248396193435,Maharashtra,Nagpur,1119,Kharif,8.6,356.68775664402915,Dagussa
6.519196646210459,0.1479515355928254,5.267165295615305,538.6445927906578,1.0497174489219003,4.188633752618815,brown,0.8586624218211952,6.199514362330302,8.323185091709012,9.265023360327962,12.825960850086004,11.383697455401077,Gujarat,Ahmedabad,447,Kharif,8.6,423.100124245512,Teff
5.129891571682604,0.2307726222318183,3.411228290767713,97.23890948628396,0.6498540410129736,15.197830212172516,black,1.7553542527282822,4.980577120235435,8.482205579985392,9.311735973015171,12.147306915974994,10.946527127702156,Maharashtra,Nagpur,160,Zaid,7.0,229.36071387982287,Wheat
6.0280289915872896,0.1670052345702781,8.277858965066171,798.404098469772,1.9470420668563544,5.932458408266279,red,1.7367205837498478,5.294655482507527,8.482218962719797,9.364963179584905,12.137763217758604,10.922282777921437,Karnataka,Hubli,941,Kharif,9.6,407.19207467174334,Wheat
5.118812696187406,0.2311142045701503,1.781513603328598,262.50464365636293,1.5140747428604795,11.741667581492672,reddish brown,2.3046520051983883,5.233479385786724,8.92668456747718,9.504150543215111,12.22370079107642,11.089223763022977,Uttar Pradesh,Agra,1069,Kharif,6.7,180.19407048345724,Maize
6.626073629998846,0.1470570889596803,175.15529849386482,856.1617433254779,4.935546673149896,9.99600358040421,brown,1.7481593213095132,6.267024821518537,7.913118883381498,8.377329111232596,11.381802616255673,10.120627377202494,Tamil Nadu,Chennai,85,Rabi,7.8,203.84912136555604,Bean
6.098070796409377,0.2299511713221227,3.671920404043473,233.42656458732333,2.099694670037793,11.144076596252198,gray,0.0188161499209568,6.004380250106447,8.01009863961098,10.431555512522438,11.991119367686188,9.702122512930815,Tamil Nadu,Coimbatore,753,Rabi,9.3,346.9934885105543,Wheat
4.883953707468411,0.2046928067337493,1.641901710944915,115.47238467171628,2.441335206424557,14.909703919911069,red,0.4400862415662104,6.457067886512888,8.398494615368687,9.517297532822994,13.475456151454166,12.634356729612271,West Bengal,Kolkata,631,Rabi,5.6,172.155304672947,Maize
5.618832770565121,0.2085291759546919,1.5149450765035135,441.4748419429147,1.7199718863103506,9.060078118819902,red,2.802668160184873,5.448688849217188,9.708577833411528,10.665202748067273,13.773939807455408,12.670555980550873,Rajasthan,Jaipur,187,Kharif,8.8,459.6760093327147,Wheat
6.092334184897169,0.2328446844705245,4.234084641898733,769.4909107568485,1.3414959900908148,14.817607386860232,red,0.774026055623966,5.556687579098472,8.010549450203303,8.50574327745872,12.635638258241247,11.009987308535049,Gujarat,Ahmedabad,546,Zaid,5.8,339.7155792763909,Bean
5.377527664204331,0.1704401752423128,56.60347950494976,114.7273343594872,4.242642119278999,11.389908477121285,black,2.050009022032844,46.23809544256044,7.172154930546808,7.645008437804213,10.445006300026574,9.060363455673768,Maharashtra,Nashik,51,Zaid,7.7,155.44480425683253,Barley
5.0848665390465175,0.2139289566951281,3.4064342341684863,191.9481375120237,1.9143453367099923,16.15796710935107,red,0.3911876666691469,5.882845559003814,8.393616603823087,9.519158436584894,13.532979151997887,12.63064048274788,Karnataka,Mysore,319,Zaid,8.2,93.1954028108915,Niger seed
7.20434449921522,0.1129444535642132,4.80471596077793,156.0551246661753,0.9334852963352632,13.219964048274212,gray,0.6799809060610755,9.631500001423438,7.777699756033821,8.161581901023398,11.775871532824098,10.46706674506588,Gujarat,Rajkot,1031,Kharif,5.5,401.14416740507824,Bean
5.790056025613351,0.2471536737881579,7.756573633938524,276.09547960096586,1.0282388152067992,8.884794782938725,brown,2.313537142994981,5.392969866925888,8.907044008088686,9.481255916755703,12.244956323980784,11.06347672198267,Gujarat,Surat,120,Kharif,5.6,241.2518515238051,Barley
6.723074745457561,0.1205761791127025,4.49411797481693,215.63050855098777,0.9678250829289498,5.814157190491693,brown,0.870621569235701,6.167457600973381,8.36228822332889,9.28413570511173,12.836256738131356,11.417120161110764,Tamil Nadu,Chennai,204,Rabi,6.4,467.5760226313445,Teff
5.3153769635552495,0.1984789834606551,5.580950533461868,270.0430532230468,1.3000934625208769,18.886930756552616,red,0.9052642049936253,6.407972530371739,8.357264128483138,9.269527522793885,12.8214024352533,11.4459186535469,Karnataka,Hubli,890,Kharif,9.2,482.4271347126085,Maize
6.342437383876852,0.158146870710036,4.012388897723128,289.0526191220317,1.990850471195992,8.848252237753549,brown,0.8871313211522128,6.194990036898295,8.372358509608398,9.292835333397363,12.792902623511218,11.46707608336911,West Bengal,Durgapur,441,Zaid,7.2,348.3624230624317,Maize
5.682975082051869,0.1921224332419974,2.871122068173984,504.5340006227426,0.8273786216113905,12.775161671561987,red,0.8677856485926314,6.476871365624003,8.344174125210683,9.29765751759883,12.869888446463776,11.481449659977963,West Bengal,Kolkata,577,Zaid,9.1,51.82210014021102,Teff
5.549855033877815,0.1572312829489424,4.065164514959162,557.5110334534328,1.1318383773084577,17.96690886278578,dark brown,2.2898252844844422,5.167816054059528,8.908219335301697,9.456614415617784,12.25952418870187,11.076088954721788,Madhya Pradesh,Gwalior,161,Rabi,6.8,343.15918558705886,Teff
5.801124274291503,0.2284437582764744,4.657374284795821,742.1629321055374,2.9537634290287147,13.861783825391026,Yellowish brown,2.0421829707224566,6.171356484147805,8.008885981552549,10.492656853641249,11.989216781949176,9.69011650975308,Gujarat,Ahmedabad,455,Kharif,5.6,258.9915742104636,Barley
5.518233406727767,0.1987379748369345,2.5657540797647496,401.7132972912069,1.5719214513573525,11.995095075753389,dark brown,2.2699399308770483,5.529550548523173,8.885831998326005,9.450906843537869,12.207656407810877,11.148460131953,West Bengal,Howrah,443,Kharif,6.8,223.41346510409952,Wheat
5.277397769097618,0.155438165070983,3.3573723733896426,161.93878375922307,0.7997743078562629,17.04291829841491,red,0.3878855765594742,6.623979301622242,8.357591242396778,9.545693234618552,13.488045136885471,12.6443685228686,Madhya Pradesh,Indore,963,Kharif,5.5,197.334658092888,Teff
6.059990478428924,0.2320645952569823,2.7000489558252365,192.25801907761144,1.1926202046785748,10.058583625290968,red,0.022828318131977,6.114388939261742,7.993668221924642,10.488563638629577,11.92189725649535,9.710827597469914,Uttar Pradesh,Varanasi,579,Kharif,7.3,410.3101560433885,Wheat
6.991410605035981,0.1722672391956379,8.076238651032078,494.327758428516,1.472126291816401,8.984987427052543,black,1.7636231299395666,6.113549100637963,7.920847418019886,8.432882090761444,11.399880486144802,10.144016301328282,Karnataka,Hubli,112,Rabi,5.8,372.7191652014657,Barley
6.559499996036737,0.2330819749641254,47.56456542424807,534.737366288505,1.1695866289164163,12.304740374863638,black,1.1672274071491235,6.256005834150392,7.643552864232324,7.781918881684965,11.005876005709103,9.698501992801608,West Bengal,Kolkata,675,Zaid,7.3,231.9315013057156,Bean
5.628603920838422,0.2973669402524458,5.464276171749105,306.58207764109324,1.3810049554776134,10.10345034112265,red,0.424748340577934,6.355599976504728,8.356664865052021,9.523272574986317,13.512540906466835,12.677177381735437,Uttar Pradesh,Varanasi,172,Rabi,7.2,485.8535799558326,Maize
5.819165193122744,0.2497556313125931,5.047272854512745,123.49919755756564,1.0344222572297883,6.934794686346333,brown,1.7614001515566768,5.040619120016808,8.533597072957088,9.338755990258225,12.133861799002204,10.911404449645424,Punjab,Ludhiana,203,Zaid,8.3,420.05215437429695,Sorghum
6.582168397366295,0.1345264137104747,2.7011888155268133,107.3323459182192,1.3263111012889823,3.557429580996537,brown,1.7647728742637032,5.3389110011141065,8.49323487773697,9.366795675740493,12.167662460012656,10.892736459589326,Tamil Nadu,Coimbatore,514,Kharif,9.6,291.236921627603,Teff
7.558481232209553,0.0891814476371607,26.045869418858118,516.0561256297126,1.458461315426884,8.955136005998613,brown,1.7587444445627154,5.9224922671513385,7.910989964588438,8.38309294660333,11.398571842417098,10.109927543039896,Punjab,Amritsar,1119,Zaid,5.6,142.42790927582314,Sorghum
5.323622165086912,0.163752003512665,0.9254000134178482,326.3729137194675,1.826788170751842,16.31105450548228,red,2.758345569591861,4.784846477663053,9.735307985698164,10.699417626670863,13.770631329833437,12.693483724574913,Maharashtra,Nagpur,607,Rabi,6.9,51.27600687918219,Teff
5.748176045434229,0.2318829557955743,25.96652404576177,306.7521330638466,2.6421423715716736,14.307134651037064,Yellowish brown,1.1391638941154227,6.954564786739734,7.632591383352874,7.783073072955573,10.953988439408391,9.746756861770544,Bihar,Muzaffarpur,233,Zaid,5.8,255.5961817276956,Barley
6.4720480031218806,0.1139186607545472,10.242999971455257,150.61193823613368,1.2632829986366725,4.062316078024777,brown,2.3147551934395665,5.568348906365625,8.887092530199936,9.503500928335727,12.262733942472488,11.086767321038351,Tamil Nadu,Madurai,357,Kharif,9.0,401.6265057952758,Wheat
6.897180903401937,0.1022033111918102,7.430736420795229,536.2236240463773,1.8397376840895383,6.827750796080051,brown,1.778933230978862,5.795386746171358,7.934955598064021,8.382778115508502,11.414819081934388,10.107168900579529,Maharashtra,Nagpur,637,Kharif,7.2,348.26410518414707,Teff
6.913297173724852,0.1363985811236354,1.8125451229342595,276.914354322628,1.92536805233574,8.095801760120404,black,0.9153108822047852,6.483865539689679,7.5968118573225825,8.139221405380873,11.404461114129376,10.11428017026509,Uttar Pradesh,Lucknow,688,Zaid,6.0,396.4812185195872,Teff
6.103462940854049,0.1654244754631903,6.286065303689816,349.3154250876339,1.6642171180844565,7.162552725745052,black,2.0537022589577014,46.06770138180981,7.185201500966389,7.647054012063903,10.484845857079527,9.049756164678657,Punjab,Patiala,728,Rabi,8.4,233.64458742661373,Wheat
5.317229671175574,0.2069781953627754,2.024308390755179,410.9480467082821,1.3502566053185443,11.069590951547044,red,0.8954284957734636,6.085825027821764,8.344258074083529,9.261343187453358,12.818265619122366,11.46098186457209,Maharashtra,Nashik,550,Rabi,8.6,140.73311934653748,Teff
5.665615638137731,0.2587537001655298,6.035614514307326,190.1790770178885,1.4774170696707174,21.058475646607864,red;luvisols,2.76788941393607,5.190463392328779,9.746728656851884,10.721390092999336,13.788918066128058,12.648685167001917,Uttar Pradesh,Agra,538,Kharif,8.0,63.974849863918905,Wheat
5.149483068319745,0.2278744841627883,5.182554240350793,360.1207781590443,1.5175940971260469,12.611765027719205,red,1.1935739731635615,6.177716705558146,7.659124984363699,7.778261192571236,10.980283547553965,9.690921177819323,Bihar,Patna,394,Kharif,8.0,81.47871215240708,Wheat
6.790084528871851,0.1290960951096524,7.876571353218975,202.85287978238176,0.8336491555555601,4.978600612839802,brown,2.054834096520615,46.1603342361767,7.154985602995626,7.652275793454417,10.4870341999003,9.11159175619756,Karnataka,Mysore,294,Rabi,8.7,167.63246301436055,Bean
5.2750275236595074,0.1534403727645978,1.1732165248370423,252.0907791542395,1.214533498628201,12.892344972958128,red,0.8750248369706682,6.512500931461258,8.35847137433865,9.307077639522216,12.833704251103546,11.418443981725046,Rajasthan,Jaipur,684,Zaid,6.6,194.52529401723388,Dagussa
5.733179067075463,0.1106727333852399,2.1791398458953357,247.1702563281305,1.352061690037344,10.060350638822984,brown,0.7521996498249125,5.477106619426816,8.030096067937961,8.483750735841364,12.60852395337769,11.026703748768506,West Bengal,Durgapur,940,Rabi,5.3,384.5117250412055,Teff
5.402793745818433,0.1584261231429882,2.7586247258366585,309.5676066940388,1.244383319219805,7.791787261606474,brown,1.722982922995837,5.091626720830276,8.523109878022883,9.357148046196707,12.1719015560651,10.962324505559147,Punjab,Amritsar,483,Zaid,5.7,98.25399317527798,Teff
5.681437712605331,0.1617106446047599,1.450221075725468,266.8392973378511,2.2306860603712244,9.9470927753801,brown,2.262899081443805,5.664897033825209,8.884236528170318,9.47837169106364,12.26817378429431,11.14311688583497,Gujarat,Ahmedabad,613,Zaid,5.3,399.7412770018289,Barley
